id,brand,model,type,resolution_label,megapixels,sensor,field_of_view_deg,night_vision_type,ip_rating,ik_rating,two_way_audio,release_year,community_notes_count
i-pro-wv-s61302a-z4,i-PRO,WV-S61302A-Z4,ptz,1080p,2,1/2.8 type CMOS,1.9-66 (H),color,,,true,,0
i-pro-wv-s61501-z1,i-PRO,WV-S61501-Z1,ptz,5MP,5,"1/2.8"" CMOS",6.2-58 (H),color,,,true,,0
i-pro-wv-s61602-z3,i-PRO,WV-S61602-Z3,ptz,6MP,6,"1/2.8"" CMOS",62 (Wide) - 2.5 (Tele) horizontal,none,,,true,,0
i-pro-wv-s61602a-z3,i-PRO,WV-S61602A-Z3,ptz,6MP,6.2,"1/2.8"" CMOS",62 (wide) - 2.5 (tele),none,,,true,,0
i-pro-wv-s61702-z3,i-PRO,WV-S61702-Z3,ptz,4K,8.3,"1/2.8"" CMOS",62-2.5 (H),none,,,true,,0
i-pro-wv-s61702a-z3,i-PRO,WV-S61702A-Z3,ptz,4K,8.3,"1/2"" CMOS",62,none,,,true,,0
i-pro-wv-s65300-zy,i-PRO,WV-S65300-ZY,ptz,1080p,2,"1/2.8"" CMOS",113-36,color,IP66,IK10,true,,0
i-pro-wv-s65300-zyg,i-PRO,WV-S65300-ZYG,ptz,1080p,2,"1/2.8"" CMOS",36-113,color,IP66,IK10,true,2023,0
i-pro-wv-s65301-z1,i-PRO,WV-S65301-Z1,ptz,1080p,2,"1/2.8"" CMOS",6.7-62,none,IP66,IK10,true,,0
i-pro-wv-s65301-z1-1,i-PRO,WV-S65301-Z1-1,ptz,1080p,2,"1/2.8"" CMOS",62 (wide) - 6.7 (tele),color,IP66,IK10,true,,0
i-pro-wv-s65301-z1g,i-PRO,WV-S65301-Z1G,ptz,1080p,2,"1/2.8"" CMOS",6.7-62,color,IP66,IK10,true,,0
i-pro-wv-s65301-z1s,i-PRO,WV-S65301-Z1S,ptz,1080p,2,"1/2.8"" CMOS",6.7-62,color,IP66,IK10,true,,0
i-pro-wv-s65302-z2,i-PRO,WV-S65302-Z2,ptz,1080p,2,"1/2.8"" CMOS",77 (wide) - 3.7 (tele) horizontal,color,IP66,IK10,true,,0
i-pro-wv-s65302-z2-1,i-PRO,WV-S65302-Z2-1,ptz,1080p,2,"1/2.8"" CMOS",77 (wide) to 3.7 (tele),color,IP66,IK10,true,,0
i-pro-wv-s65302-z2g,i-PRO,WV-S65302-Z2G,ptz,1080p,2,"1/2.8"" CMOS",77 (wide) to 3.7 (tele),color,IP66,IK10,true,,0
i-pro-wv-s6532ln,i-PRO,WV-S6532LN,ptz,1080p,2,"1/2.8"" CMOS",66-3.4 horizontal,hybrid,IP66,IK10,true,2022,0
i-pro-wv-s65340-z2,i-PRO,WV-S65340-Z2,ptz,1080p,2,"1/2.8"" CMOS",3.7-77,color,IP66/IP67,IK10,true,,0
i-pro-wv-s65340-z2g,i-PRO,WV-S65340-Z2G,ptz,1080p,2,"1/2.8"" CMOS",3.7-77,color,IP66/IP67,IK10,true,,0
i-pro-wv-s65340-z2k,i-PRO,WV-S65340-Z2K,ptz,1080p,2,"1/2.8"" CMOS",3.7-77,color,IP66/IP67,IK10,true,,0
i-pro-wv-s65340-z2n,i-PRO,WV-S65340-Z2N,ptz,1080p,2,"1/2.8"" CMOS",3.7-77,color,IP66/IP67,IK10,true,,0
i-pro-wv-s65340-z2n1,i-PRO,WV-S65340-Z2N1,ptz,1080p,2.07,"1/2.8"" CMOS",77 (wide) to 3.7 (tele),color,IP66,IK10,true,,0
i-pro-wv-s65340-z4,i-PRO,WV-S65340-Z4,ptz,1080p,2,"1/2.8"" CMOS",2.1-65,color,IP66,IK10,true,,0
i-pro-wv-s65340-z4g,i-PRO,WV-S65340-Z4G,ptz,1080p,2,"1/2.8"" CMOS",2.1-65,color,IP66,IK10,true,,0
i-pro-wv-s65340-z4k,i-PRO,WV-S65340-Z4K,ptz,1080p,2.07,"1/2.8"" CMOS",2.1-65,color,IP66,IK10,true,,0
i-pro-wv-s65340-z4n,i-PRO,WV-S65340-Z4N,ptz,1080p,2,"1/2.8"" CMOS",2.1-65,color,IP66,IK10,true,,0
i-pro-wv-s65340-z4n1,i-PRO,WV-S65340-Z4N1,ptz,1080p,2,"1/2.8"" CMOS",65 (wide) – 2.1 (tele),ir,IP66,IK10,true,,0
i-pro-wv-s65501-z1,i-PRO,WV-S65501-Z1,ptz,5MP,5,"1/2.8"" CMOS",6.2-58,none,IP66,IK10,false,,0
i-pro-wv-s65501-z1g,i-PRO,WV-S65501-Z1G,ptz,5MP,5,"1/2.8"" CMOS",58 (wide) - 6.2 (tele),none,IP66,IK10,true,,0
i-pro-wv-s66300-z3,i-PRO,WV-S66300-Z3,ptz,1080p,2.1,"1/2.8"" CMOS",65 (wide) – 2.4 (tele),none,IP66,IK10,true,,0
i-pro-wv-s66300-z3l,i-PRO,WV-S66300-Z3L,ptz,1080p,2.1,"1/2.8"" CMOS",2.4-65,ir,IP66,IK10,true,2023,0
i-pro-wv-s66300-z3ln,i-PRO,WV-S66300-Z3LN,ptz,1080p,2,"1/2.8"" CMOS",2.4-65,ir,IP66,IK10,true,,0
i-pro-wv-s66300-z3n,i-PRO,WV-S66300-Z3N,ptz,1080p,2,"1/2.8"" CMOS",65 (wide) – 2.4 (tele),color,IP66,IK10,true,,0
i-pro-wv-s66300-z4,i-PRO,WV-S66300-Z4,ptz,1080p,2.1,"1/2.8"" CMOS",65 (Wide) – 2.0 (Tele) horizontal,color,IP66,IK10,true,,0
i-pro-wv-s66300-z4l,i-PRO,WV-S66300-Z4L,ptz,1080p,2,"1/2.8"" CMOS",2.0-65 (H),ir,IP66,IK10,true,2023,0
i-pro-wv-s66300-z4ln,i-PRO,WV-S66300-Z4LN,ptz,1080p,2.1,"1/2.8"" CMOS",2.0-65,ir,IP66,IK10,true,,0
i-pro-wv-s66300-z4n,i-PRO,WV-S66300-Z4N,ptz,1080p,2.1,"1/2.8"" CMOS",65 (wide) – 2.0 (tele),none,IP66,IK10,true,,0
i-pro-wv-s66600-z3,i-PRO,WV-S66600-Z3,ptz,6MP,6.2,"1/2.8"" CMOS",2.5-62,color,IP66,IK10,true,,0
i-pro-wv-s66600-z3l,i-PRO,WV-S66600-Z3L,ptz,6MP,6,"1/2.8"" CMOS",2.5-62 (H),ir,IP66,IK10,true,,0
i-pro-wv-s66600-z3ln,i-PRO,WV-S66600-Z3LN,ptz,6MP,6,"1/2.8"" CMOS",2.5-62,ir,IP66,IK10,true,,0
i-pro-wv-s66600-z3n,i-PRO,WV-S66600-Z3N,ptz,6MP,6,"1/2.8"" CMOS",2.5-62,none,IP66,IK10,true,,0
i-pro-wv-s66700-z3,i-PRO,WV-S66700-Z3,ptz,4K,8.3,"1/2.8"" CMOS",2.5-62 (H),color,IP66,IK10,true,,0
i-pro-wv-s66700-z3l,i-PRO,WV-S66700-Z3L,ptz,4K,8.3,"1/2.8"" CMOS",2.5-62,ir,IP66,IK10,false,,0
i-pro-wv-s66700-z3ln,i-PRO,WV-S66700-Z3LN,ptz,4K,8.3,"1/2.8"" CMOS",62-2.5,ir,IP66,IK10,true,,0
i-pro-wv-s66700-z3n,i-PRO,WV-S66700-Z3N,ptz,4K,8.3,"1/2.8"" CMOS",2.5-62,color,IP66,IK10,true,,0
i-pro-wv-s71300a-f3,i-PRO,WV-S71300A-F3,fisheye,12MP,12,"1/1.7"" CMOS",360,none,IP52,,false,,0
i-pro-wv-s8530n,i-PRO,WV-S8530N,dome,4K UHD,8,"1/1.7"" CMOS",92-31 horizontal,color,IP66,,false,2022,0
i-pro-wv-s85402-v2l,i-PRO,WV-S85402-V2L,dual-lens,4MP x2 (8MP combined),8,"2x 1/2.7"" CMOS","43-100 (H, per sensor)",ir,IP67,IK10,true,,0
i-pro-wv-s85402-v2l1,i-PRO,WV-S85402-V2L1,dual-lens,2x 4MP,8,"2x 1/2.7"" CMOS",43-100,ir,IP67,IK10,true,,0
i-pro-wv-s85402a-v2l,i-PRO,WV-S85402A-V2L,dual-lens,4MP,4,"2x 1/2.7"" CMOS",43-100 (H),ir,IP66/IP67,IK10,true,,0
i-pro-wv-s85402a-v2l1,i-PRO,WV-S85402A-V2L1,dome,4MP x2,8,"2x 1/2.7"" CMOS","43-100 (H, per lens)",ir,IP66/IP67,IK10,true,,0
i-pro-wv-s85403a-v2,i-PRO,WV-S85403A-V2,panoramic,3x 4MP,12,"3x 1/2.7"" CMOS","43-100 (H), 24-56 (V)",none,IP67,IK10,true,,0
i-pro-wv-s85403a-v2g,i-PRO,WV-S85403A-V2G,panoramic,3x 4MP,12,"3x 1/2.7"" CMOS","43-100 (H, per sensor)",none,IP67/IP66,IK10,true,,0
i-pro-wv-s85403a-v2l,i-PRO,WV-S85403A-V2L,panoramic,4MP,4.08,"3x 1/2.7"" CMOS",43-100 (per sensor horizontal),ir,IP67,IK10,true,,0
i-pro-wv-s85403a-v2lg,i-PRO,WV-S85403A-V2LG,panoramic,3x4MP,12,"3x 1/2.7"" CMOS",43-100 (per sensor H); 270 combined,ir,IP66/IP67,IK10,true,,0
i-pro-wv-s85404a-v2,i-PRO,WV-S85404A-V2,panoramic,4x 4MP,16,"4x 1/2.7"" CMOS",43-100 (H per sensor),none,IP67/IP66,IK10,true,,0
i-pro-wv-s85404a-v2g,i-PRO,WV-S85404A-V2G,panoramic,4x4MP,16,"4x 1/2.7"" CMOS",43-100,none,IP67,IK10,true,,0
i-pro-wv-s85404a-v2l,i-PRO,WV-S85404A-V2L,panoramic,4x 4MP (16MP total),16,"4x 1/2.7"" CMOS","43-100 (per sensor, H)",ir,IP67/IP66,IK10,true,,0
i-pro-wv-s85404a-v2lg,i-PRO,WV-S85404A-V2LG,panoramic,4K (4x 4MP),16,"4x 1/2.7"" CMOS",43-100,ir,IP67,IK10,true,,0
i-pro-wv-s8543,i-PRO,WV-S8543,panoramic,3x 4MP (12MP total),12,"3x 1/2.7"" CMOS",43-100 (H),ir,IP67,IK10,true,,0
i-pro-wv-s8543g,i-PRO,WV-S8543G,panoramic,3x 4MP,12,"3x 1/2.7"" CMOS","43-100 (per sensor H), 270 total coverage",color,IP67,IK10,true,,0
i-pro-wv-s8543l,i-PRO,WV-S8543L,panoramic,3x 4MP (12MP total),12,"3x 1/2.7"" CMOS","43-100 (H, per sensor); 270 total coverage",ir,IP67,IK10,true,,0
i-pro-wv-s8543lg,i-PRO,WV-S8543LG,panoramic,12MP (3x4MP),12,"3x 1/2.7"" CMOS","43-100 (H per sensor), 270 total coverage",ir,IP67,IK10,true,,0
i-pro-wv-s8544,i-PRO,WV-S8544,panoramic,4x4MP,16,"4x 1/2.7"" CMOS",43-100 (H per sensor),ir,IP67,IK10,true,,0
i-pro-wv-s8544g,i-PRO,WV-S8544G,panoramic,4x 4MP,16,"4x 1/2.7"" CMOS","43-100 (H, per sensor)",ir,IP67,IK10,true,,0
i-pro-wv-s8544l,i-PRO,WV-S8544L,panoramic,4x4MP (16MP),16,"4x 1/2.7"" CMOS","43-100 (H, per sensor)",ir,IP67,IK10,true,,0
i-pro-wv-s8544lg,i-PRO,WV-S8544LG,panoramic,4x4MP,16,"4 x 1/2.7"" CMOS",43-100 (H per sensor),ir,IP67,IK10,true,,0
i-pro-wv-s85603a-v2l,i-PRO,WV-S85603A-V2L,panoramic,19MP (3x6MP),19,"3x 1/2.8"" CMOS","100-37 (per sensor, WIDE-TELE); 270 total coverage",ir,IP67,IK10,true,,0
i-pro-wv-s85603a-v2lg,i-PRO,WV-S85603A-V2LG,panoramic,3x 6MP,18,"3x 1/2.8"" CMOS","37-100 (H, per lens)",ir,IP67,IK10,true,,0
i-pro-wv-s85604a-v2l,i-PRO,WV-S85604A-V2L,panoramic,6MP per sensor (4 sensors),6,"4x 1/2.8"" CMOS",37-100 (H) per sensor,ir,IP67,IK10,true,2024,0
i-pro-wv-s85604a-v2lg,i-PRO,WV-S85604A-V2LG,panoramic,"6MP (per sensor, 4-sensor)",6.2,"4x 1/2.8"" CMOS",100 (wide) - 37 (telephoto) per sensor,ir,IP67/IP66,IK10,true,,0
i-pro-wv-s8563l,i-PRO,WV-S8563L,panoramic,19MP (3x6MP),19,"3 x 1/2.8"" CMOS",108,ir,IP67,IK10,true,,0
i-pro-wv-s8563lg,i-PRO,WV-S8563LG,panoramic,3x6MP,18,"3 x 1/2.8"" CMOS","108 (H) per sensor, 270 total coverage",ir,IP67,IK10,true,,0
i-pro-wv-s8564l,i-PRO,WV-S8564L,panoramic,25MP (4x 6MP),25,"4x 1/2.8"" CMOS",108,ir,IP67,IK10,true,,0
i-pro-wv-s8564lg,i-PRO,WV-S8564LG,panoramic,25MP (4x6MP),25,"4x 1/2.8"" CMOS",108H x 56V (per sensor),ir,IP67,IK10,true,,0
i-pro-wv-s85702-f3l,i-PRO,WV-S85702-F3L,dome,4K,8.29,"2x 1/2.8"" CMOS",104,ir,IP67,IK10,true,,0
i-pro-wv-s85702-f3l1,i-PRO,WV-S85702-F3L1,dual-lens,4K,8.29,"2x 1/2.8"" CMOS",104,ir,IP67,IK10,true,,0
i-pro-wv-s85702a-v2l,i-PRO,WV-S85702A-V2L,dual-lens,2x4K,16.6,"2x 1/2.8"" CMOS",36-99,ir,IP66/IP67,IK10,true,,0
i-pro-wv-s85702a-v2l1,i-PRO,WV-S85702A-V2L1,dual-lens,4K,8.29,"2x 1/2.8"" CMOS","36-99 (H, per sensor)",ir,IP66/IP67,IK10,true,,0
i-pro-wv-s85703a-v2l,i-PRO,WV-S85703A-V2L,panoramic,4K,8.29,"3x 1/2.8"" CMOS","37-100 (H, per sensor); 270 total coverage",ir,IP67,IK10,true,,0
i-pro-wv-s85703a-v2lg,i-PRO,WV-S85703A-V2LG,panoramic,"4K (per sensor, 3x sensors)",25,"3x 1/2.8"" CMOS","37-100 (H, per sensor); 270 total coverage",ir,IP67/IP66,IK10,true,,0
i-pro-wv-s85704a-v2l,i-PRO,WV-S85704A-V2L,panoramic,4x4K,33,"4x 1/2.8"" CMOS","37-100 (H, per sensor)",ir,IP67,IK10,true,,0
i-pro-wv-s85704a-v2lg,i-PRO,WV-S85704A-V2LG,panoramic,4x 4K,33,"4x 1/2.8"" CMOS","37-100 (horizontal, per sensor)",ir,IP67,IK10,true,2024,0
i-pro-wv-s8573l,i-PRO,WV-S8573L,panoramic,3x 4K,25,"3x 1/2.8"" CMOS",108H x 56V (270 total coverage),ir,IP67,IK10,false,,0
i-pro-wv-s8573lg,i-PRO,WV-S8573LG,panoramic,4K (x3 sensors),25,"3x 1/2.8"" CMOS",108 H per sensor (270 total),ir,IP67/IP66,IK10,true,,0
i-pro-wv-s8574l,i-PRO,WV-S8574L,panoramic,"4x 4K per sensor (~33MP total, 4-sensor)",8,"4 x 1/2.8"" CMOS (four independently steerable sensors)","108 horizontal, 56 vertical (per sensor); 360 total coverage",hybrid,IP66/IP67,IK10,true,2023,0
i-pro-wv-s8574lg,i-PRO,WV-S8574LG,panoramic,4x 4K (25MP total),25,"4x 1/2.8"" CMOS","108 (H) per sensor, 270 total coverage",ir,IP67/IP66,IK10,true,,0
i-pro-wv-sbv131m,i-PRO,WV-SBV131M,dome,1080p,2,"1/3"" MOS",109,none,IP66,IK10,false,,0
i-pro-wv-sfv631l,i-PRO,WV-SFV631L,dome,1080p,2,"1/3"" MOS",28.8-102.6,ir,IP66,IK10,true,,0
i-pro-wv-spw631l,i-PRO,WV-SPW631L,box,1080p,2,"1/2.8"" MOS",30.9-105.4,ir,IP66,,true,,0
i-pro-wv-sw458,i-PRO,WV-SW458,fisheye,3MP,3,"1/3"" MOS",182,none,IP66,IK10,true,,0
i-pro-wv-sw598,i-PRO,WV-SW598,ptz,1080p,2,"1/3"" MOS",,none,IP66,IK10,true,,0
i-pro-wv-u11301-f3,i-PRO,WV-U11301-F3,box,1080p,2.1,"1/2.8"" CMOS",108,none,,,false,,0
i-pro-wv-u11301-v3,i-PRO,WV-U11301-V3,box,1080p,2.1,"1/2.8"" CMOS",31-114,none,,,false,,0
i-pro-wv-u11350-v3,i-PRO,WV-U11350-V3,bullet,1080p,2.07,"1/2.8"" CMOS",31-114,none,,,true,,0
i-pro-wv-u11501-v3,i-PRO,WV-U11501-V3,box,5MP,5,"1/2.8"" CMOS",28-102,none,,,false,,0
i-pro-wv-u11550-v3,i-PRO,WV-U11550-V3,box,5MP,5,"1/2.8"" CMOS",28-102,none,,,true,,0
i-pro-wv-u15301-v3l,i-PRO,WV-U15301-V3L,bullet,1080p,2.1,"1/2.8"" CMOS",31-114,ir,IP66,IK10,false,,0
i-pro-wv-u15350-v3l,i-PRO,WV-U15350-V3L,bullet,1080p,2.07,"1/2.8"" CMOS",31-114,ir,IP66,IK10,true,,0
i-pro-wv-u15501-v3l,i-PRO,WV-U15501-V3L,bullet,5MP,5,"1/2.8"" CMOS",28-102,ir,IP66,IK10,false,,0
i-pro-wv-u15550-v3l,i-PRO,WV-U15550-V3L,dome,4MP,3.7,"1/2.8"" CMOS",28-102,ir,IP66,IK10,true,,0
i-pro-wv-u15750-v3l,i-PRO,WV-U15750-V3L,bullet,4K,8.3,"1/2.8"" CMOS",31-114,ir,IP66,IK10,true,,0
i-pro-wv-u21301-v3l,i-PRO,WV-U21301-V3L,dome,1080p,2,"1/2.8"" CMOS",30-112,ir,IP42,,false,,0
i-pro-wv-u21350-v3l,i-PRO,WV-U21350-V3L,dome,1080p,2.07,"1/2.8"" CMOS",112-30,ir,IP42,,false,,0
i-pro-wv-u21501-v3l,i-PRO,WV-U21501-V3L,dome,5MP,5,"1/2.8"" CMOS",28-101,ir,IP42,,false,,0
i-pro-wv-u21550-v3l,i-PRO,WV-U21550-V3L,dome,5MP,5,"1/2.8"" CMOS",28-101,ir,IP42,,true,,0
i-pro-wv-u22301-f3l,i-PRO,WV-U22301-F3L,dome,1080p,2,"1/2.8"" CMOS",105,ir,IP42,IK10,false,,0
i-pro-wv-u22350-f3l,i-PRO,WV-U22350-F3L,dome,1080p,2.1,"1/2.8"" CMOS",105,ir,IP42,IK10,true,,0
i-pro-wv-u22501-f3l,i-PRO,WV-U22501-F3L,dome,4MP,4,"1/2.8"" CMOS",96,ir,IP42,IK10,false,,0
i-pro-wv-u22550-f3l,i-PRO,WV-U22550-F3L,dome,5MP,5,"1/2.8"" CMOS",96,ir,IP42,IK10,true,,0
i-pro-wv-u22750-f3l,i-PRO,WV-U22750-F3L,dome,4K,8.3,"1/2.8"" CMOS",105,ir,IP42,IK10,true,,0
i-pro-wv-u25301-f3l,i-PRO,WV-U25301-F3L,bullet,1080p,2.07,"1/2.8"" CMOS",105,ir,IP66,IK10,false,,0
i-pro-wv-u25302-v3l,i-PRO,WV-U25302-V3L,bullet,1080p,2.1,"1/2.8"" CMOS",30-110 (H),ir,IP66,IK10,false,,0
i-pro-wv-u2532la,i-PRO,WV-U2532LA,dome,1080p,2,"1/3"" CMOS","42-97 horizontal, 23-54 vertical",hybrid,IP66,IK10,false,2022,0
i-pro-wv-u25350-f3l,i-PRO,WV-U25350-F3L,dome,1080p,2,"1/2.8"" CMOS",105,ir,IP66,IK10,true,,0
i-pro-wv-u25351-v3l,i-PRO,WV-U25351-V3L,dome,1080p,2.1,"1/2.8"" CMOS",30-110 (H),ir,IP66,IK10,true,,0
i-pro-wv-u25501-f3l,i-PRO,WV-U25501-F3L,dome,5MP,5,"1/2.8"" CMOS",96,ir,IP66,IK10,false,,0
i-pro-wv-u25502-v3l,i-PRO,WV-U25502-V3L,dome,5MP,5,"1/2.8"" CMOS",28-99,ir,IP66,IK10,false,,0
i-pro-wv-u25550-f3l,i-PRO,WV-U25550-F3L,dome,5MP,5,"1/2.8"" CMOS",96,ir,IP66,IK10,false,,0
i-pro-wv-u25551-v3l,i-PRO,WV-U25551-V3L,dome,5MP,5,"1/2.8"" CMOS",28-99,ir,IP66,IK10,true,,0
i-pro-wv-u25751-v3l,i-PRO,WV-U25751-V3L,dome,4K,8.3,"1/2.8"" CMOS",30-110 (H),ir,IP66,IK10,true,,0
i-pro-wv-u31301-f2l,i-PRO,WV-U31301-F2L,bullet,1080p,2.1,"1/2.8"" CMOS",132,ir,IP66,IK10,false,,0
i-pro-wv-u31301-f2lg,i-PRO,WV-U31301-F2LG,bullet,1080p,2.1,"1/2.8"" CMOS",132,ir,IP66,IK10,false,,0
i-pro-wv-u31401-f2l,i-PRO,WV-U31401-F2L,bullet,4MP,4,"1/2.8"" CMOS",121,ir,IP66,IK10,false,,0
i-pro-wv-u31401-f2lg,i-PRO,WV-U31401-F2LG,bullet,4MP,4,"1/2.8"" CMOS",121,ir,IP66,IK10,false,,0
i-pro-wv-u35301-f2l,i-PRO,WV-U35301-F2L,bullet,1080p,2.1,"1/2.8"" CMOS",132,ir,IP66,IK10,false,,0
i-pro-wv-u35301-f2lg,i-PRO,WV-U35301-F2LG,bullet,1080p,2.1,"1/2.8"" CMOS",132,ir,IP66,IK10,false,,0
i-pro-wv-u35401-f2l,i-PRO,WV-U35401-F2L,bullet,4MP,4,"1/2.8"" CMOS",121,ir,IP66,IK10,false,,0
i-pro-wv-u35401-f2lg,i-PRO,WV-U35401-F2LG,bullet,4MP,4,"1/2.8"" CMOS",121,ir,IP66,IK10,false,,0
i-pro-wv-u61300-zy,i-PRO,WV-U61300-ZY,ptz,1080p,2,"1/2.8"" CMOS",36-115,color,,,true,,0
i-pro-wv-u61300-zyg,i-PRO,WV-U61300-ZYG,ptz,1080p,2,"1/2.8"" CMOS",36-115,color,,,true,,0
i-pro-wv-u61301-z1,i-PRO,WV-U61301-Z1,ptz,1080p,2,"1/2.8"" CMOS",6.7-62,none,,,true,,0
i-pro-wv-u61301-z2,i-PRO,WV-U61301-Z2,ptz,1080p,2,"1/2.8"" CMOS",3.7-77,color,,,true,,0
i-pro-wv-u61301a-z2,i-PRO,WV-U61301A-Z2,ptz,1080p,2,"1/2.8"" CMOS",3.7-77 (H),color,,,true,,0
i-pro-wv-u65300-zy,i-PRO,WV-U65300-ZY,ptz,1080p,2,"1/2.8"" CMOS",36-113,color,IP66,IK10,true,,0
i-pro-wv-u65300-zyg,i-PRO,WV-U65300-ZYG,ptz,1080p,2,"1/2.8"" CMOS",113 (wide) - 36 (tele),color,IP66,IK10,true,,0
i-pro-wv-u65301-z1,i-PRO,WV-U65301-Z1,ptz,1080p,2,"1/2.8"" CMOS",62 (Wide) - 6.7 (Tele) horizontal,color,IP66,IK10,true,,0
i-pro-wv-u65301-z1g,i-PRO,WV-U65301-Z1G,ptz,1080p,2,"1/2.8"" CMOS",6.7-62,color,IP66,IK10,true,,0
i-pro-wv-u65302-z2,i-PRO,WV-U65302-Z2,ptz,1080p,2,"1/2.8"" CMOS",3.7-77,color,IP66,IK10,true,,0
i-pro-wv-u65302-z2g,i-PRO,WV-U65302-Z2G,ptz,1080p,2,"1/2.8"" CMOS",77-3.7,ir,IP66,IK10,true,,0
i-pro-wv-u85402-v2l,i-PRO,WV-U85402-V2L,dome,4MP x2 (dual sensor),8,"2x 1/2.7"" CMOS",43-100,ir,IP67,IK10,true,,0
i-pro-wv-u85402-v2l1,i-PRO,WV-U85402-V2L1,dual-lens,2x 4MP,8,"2x 1/2.7"" CMOS",43-100,ir,IP67,IK10,true,,0
i-pro-wv-x15300-v3l,i-PRO,WV-X15300-V3L,bullet,3MP,3.1,"1/2.8"" CMOS",37-117,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15300-v3ln,i-PRO,WV-X15300-V3LN,bullet,3MP,3.1,"1/2.8"" CMOS",37-117,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15300a-v3l,i-PRO,WV-X15300A-V3L,bullet,1080p,2,"1/2.8"" CMOS",37-117,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15300a-v3ln,i-PRO,WV-X15300A-V3LN,bullet,1080p,2,"1/2.8"" CMOS",37-117,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15301-z1l,i-PRO,WV-X15301-Z1L,bullet,1080p,2.1,"1/2.8"" CMOS",6.6-62,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15301-z1ln,i-PRO,WV-X15301-Z1LN,bullet,1080p,2.1,"1/2.8"" CMOS",6.6-62,ir,IP66/IP67,IK10,false,,0
i-pro-wv-x15301a-z1l,i-PRO,WV-X15301A-Z1L,bullet,3MP,3.1,1/2.8 type CMOS,6.6-62,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15301a-z1ln,i-PRO,WV-X15301A-Z1LN,bullet,1080p,2.1,"1/2.8"" CMOS",62,ir,IP66/IP67,IK10,false,,0
i-pro-wv-x15302-z1l,i-PRO,WV-X15302-Z1L,bullet,1080p,2,"1/2.8"" CMOS",6.6-62,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15302-z1ln,i-PRO,WV-X15302-Z1LN,bullet,1080p,2,"1/2.8"" CMOS",6.6-62,ir,IP66/IP67,IK10,false,,0
i-pro-wv-x15302a-z1l,i-PRO,WV-X15302A-Z1L,bullet,1080p,2,"1/2.8"" CMOS",6.6-62,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15302a-z1ln,i-PRO,WV-X15302A-Z1LN,bullet,1080p,2,"1/2.8"" CMOS",6.6-62,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15500-v3l,i-PRO,WV-X15500-V3L,bullet,7MP,7.1,"1/2.8"" CMOS",106,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15500-v3ln,i-PRO,WV-X15500-V3LN,bullet,7MP,7.1,"1/2.8"" CMOS",34-106,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15500a-v3l,i-PRO,WV-X15500A-V3L,bullet,5MP,5.3,"1/2.8"" CMOS",106-34,ir,IP66/IP67,IK10,false,,0
i-pro-wv-x15500a-v3ln,i-PRO,WV-X15500A-V3LN,bullet,5MP,5.3,"1/2.8"" CMOS",34-106,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15501-z1l,i-PRO,WV-X15501-Z1L,bullet,5MP,5.3,"1/2.8"" CMOS",6.1-58,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15501-z1ln,i-PRO,WV-X15501-Z1LN,bullet,5MP,5.3,"1/2.8"" CMOS",6.1-58,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15501-z3l,i-PRO,WV-X15501-Z3L,bullet,5MP,5.3,"1/2.8"" CMOS",2.3-58,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15501-z3ln,i-PRO,WV-X15501-Z3LN,bullet,5MP,5.3,"1/2.8"" CMOS",2.3-58,ir,IP67,IK10,true,,0
i-pro-wv-x15501a-z1l,i-PRO,WV-X15501A-Z1L,bullet,5MP,5.3,"1/2.8"" CMOS",6.1-58,ir,IP66/IP67,IK10,false,,0
i-pro-wv-x15501a-z1ln,i-PRO,WV-X15501A-Z1LN,bullet,5MP,5.3,"1/2.8"" CMOS",6.1-58,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15501a-z3l,i-PRO,WV-X15501A-Z3L,ptz,5MP,5,"1/2.8"" CMOS",2.3-58,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15501a-z3ln,i-PRO,WV-X15501A-Z3LN,bullet,5MP,5.3,"1/2.8"" CMOS",2.3-58,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15502-z1l,i-PRO,WV-X15502-Z1L,bullet,5MP,5,"1/2.8"" CMOS",6.1-58,ir,IP66/IP67,IK10,false,,0
i-pro-wv-x15502-z1ln,i-PRO,WV-X15502-Z1LN,bullet,5MP,5.3,"1/2.8"" CMOS",6.1-58,ir,IP66/IP67,IK10,true,,0
i-pro-wv-x15502a-z1l,i-PRO,WV-X15502A-Z1L,bullet,5MP,5,"1/2.8"" CMOS",6.1-58,ir,IP66/IP67,IK10,true,2026,0
